id_str,from_user,text,Hashtags,Target,time
514333234076082000,spouyllau,"RT @seeksanusername: #PiratePad limité à 16 connexions, j'ai passé les notes de #websem14 sur #framapad -&gt; http://t.co/iFASjGGbqr", #PiratePad #websem14 #framapad ,@seeksanusername,23/09/2014 09:39:33
514332578166636000,seeksanusername,"#PiratePad limité à 16 connexions, j'ai passé les notes de #websem14 sur #framapad -&gt; http://t.co/iFASjGGbqr",#PiratePad #websem14 #framapad ,,23/09/2014 09:36:57
514330745717133000,LabexMed,RT @spouyllau: ça bosse dur : atelier modélisation ! #websem14 http://t.co/jK5o9nGsMK, #websem14 ,@spouyllau,23/09/2014 09:29:40
514329639922463000,spouyllau,"RT @seeksanusername: Pr les curieux, un #pad pr suivre nos missions orchestrées par @lespetitescases lors de #websem14 #Descartes http://t.…", #pad #websem14 #Descartes ,@seeksanusername @lespetitescases,23/09/2014 09:25:16
514328257031049000,seeksanusername,"Pr les curieux, un #pad pr suivre nos missions orchestrées par @lespetitescases lors de #websem14 #Descartes http://t.co/yVDcx39lKb", #pad #websem14 #Descartes ,@lespetitescases,23/09/2014 09:19:46
514328257031049000,seeksanusername,"Pr les curieux, un #pad pr suivre nos missions orchestrées par @lespetitescases lors de #websem14 #Descartes http://t.co/yVDcx39lKb", #pad #websem14 #Descartes ,@lespetitescases,23/09/2014 09:19:46
514325531509391000,spouyllau,ça bosse dur : atelier modélisation ! #websem14 http://t.co/jK5o9nGsMK, #websem14 ,,23/09/2014 09:08:57
514323326496289000,BUzzUnicaen,RT @Huma_Num: Le saviez-vous : les métadonnées @rech_isidore sont disponibles dans le web de données ? http://t.co/aNAzyQYnUg #websem14, #websem14,@Huma_Num @rech_isidore,23/09/2014 09:00:11
514320820588782000,mingarao,"#websem14 c'est reparti aujourd'hui, travail en ateliers avec @lespetitescases: modélisation RDF sérialisation SPARQL mashup... Au boulot!",#websem14 ,@lespetitescases,23/09/2014 08:50:13
514319310479966000,seeksanusername,On va faire joujou avec les membres de l'académie des sciences pendant ces 2 jours #websem14 ;-), #websem14 ,,23/09/2014 08:44:13
514316603186774000,neuromancien,@lespetitescases en chef d'orchestre de notre atelier #websem14, #websem14,@lespetitescases,23/09/2014 08:33:28
514314798646194000,seeksanusername,"Café ingurgité, prêt pour le 1er atelier #websem14, salle #Descartes -&gt; au programme, un peu (bcp) de #modélisation !", #websem14 #Descartes #modélisation ,,23/09/2014 08:26:18
514314798646194000,seeksanusername,"Café ingurgité, prêt pour le 1er atelier #websem14, salle #Descartes -&gt; au programme, un peu (bcp) de #modélisation !", #websem14 #Descartes #modélisation ,,23/09/2014 08:26:18
514307317454864000,Huma_Num,RT @seeksanusername: 1er journée du #LT #websem14 organisé par @Huma_Num -&gt; (très) rapide bilan: 253 tweets ;-) http://t.co/dySwIl868l, #LT #websem14 ,@seeksanusername @Huma_Num,23/09/2014 07:56:34
514277598239937000,ti_dji,RT @Huma_Num: Formation « web sémantique en SHS » jour n°2 : bonjour à tous rendez vous à 9h30 sur #websem14 pour suivre les ateliers, #websem14 ,@Huma_Num,23/09/2014 05:58:28
514273503236080000,spouyllau,Suivez les retours de notre formation sur touitter ! &gt;&gt;&gt; #websem14 http://t.co/rUIvkqapkL, #websem14 ,,23/09/2014 05:42:12
514272635543646000,spouyllau,.@michaeljeulin merci de la correction [important pour les minutes de la formation] #websem14, #websem14,@michaeljeulin,23/09/2014 05:38:45
514271668177732000,spouyllau,Le web sémantique c’est aussi avoir une bonne connexion HD ! #websem14 Merci à @jmarbo et #NicolasL #avouscognacjay http://t.co/Q7qa147nmF, #websem14 #NicolasL #avouscognacjay ,@jmarbo,23/09/2014 05:34:55
514271668177732000,spouyllau,Le web sémantique c’est aussi avoir une bonne connexion HD ! #websem14 Merci à @jmarbo et #NicolasL #avouscognacjay http://t.co/Q7qa147nmF, #websem14 #NicolasL #avouscognacjay ,@jmarbo,23/09/2014 05:34:55
514267266108899000,EmmanuelLauren2,"RT @rech_isidore: Ce soir à 18h, @spouyllau et #NicolasL d’Huma-Num présenteront le web sémantique au travers de @rech_isidore et @nakala_f…", #NicolasL ,@rech_isidore @spouyllau @rech_isidore @nakala_f…,23/09/2014 05:17:25
514266937711264000,spouyllau,"Aujourd'hui à #websem14 : atelier ""produire dans le web sémantique"" https://t.co/QnaHTx6C7k", #websem14 ,,23/09/2014 05:16:07
514265393008222000,rech_isidore,"Ce soir à 18h, @spouyllau et #NicolasL d’Huma-Num présenteront le web sémantique au travers de @rech_isidore et @nakala_fr #websem14", #NicolasL #websem14,@spouyllau @rech_isidore @nakala_fr,23/09/2014 05:09:58
514265392936927000,nakala_fr,"Ce soir à 18h, @spouyllau et #NicolasL d’Huma-Num présenteront le web sémantique au travers de @rech_isidore et @nakala_fr #websem14", #NicolasL #websem14,@spouyllau @rech_isidore @nakala_fr,23/09/2014 05:09:58
514265392874029000,Huma_Num,"Ce soir à 18h, @spouyllau et #NicolasL d’Huma-Num présenteront le web sémantique au travers de @rech_isidore et @nakala_fr #websem14", #NicolasL #websem14,@spouyllau @rech_isidore @nakala_fr,23/09/2014 05:09:58
514264943148167000,Huma_Num,"Journée d’ateliers autour du modèle, de RDF, de la sérialisation et de la publication de données ds le web sémantique #websem14 1/2", #websem14 ,,23/09/2014 05:08:11
514264159656362000,Huma_Num,Formation « web sémantique en SHS » jour n°2 : bonjour à tous rendez vous à 9h30 sur #websem14 pour suivre les ateliers, #websem14 ,,23/09/2014 05:05:04
514264159656362000,Huma_Num,Formation « web sémantique en SHS » jour n°2 : bonjour à tous rendez vous à 9h30 sur #websem14 pour suivre les ateliers, #websem14 ,,23/09/2014 05:05:04
514170749645783000,ouldemma,COMMUNIQUE CONGRES #EHEL_BARIKALLA SE TROUVANT AU MAGHREB ARABE ET A TRAVERS LE MONDE http://t.co/c7ohdsrbQd #HIAC #websem14 #ExclueMondiale, #EHEL_BARIKALLA #HIAC #websem14 #ExclueMondiale,,22/09/2014 22:53:54
514169010318225000,ouldemma,COMMUNIQUE CONGRES #EHEL_BARIKALLA SE TROUVANT AU #MAGHREB ARABE ET A TRAVERS LE MONDE http://t.co/c7ohdsrbQd #websem14 #WHULIV #WWE2K15 #eu, #EHEL_BARIKALLA #MAGHREB #websem14 #WHULIV #WWE2K15 #eu,,22/09/2014 22:46:59
514169010318225000,ouldemma,COMMUNIQUE CONGRES #EHEL_BARIKALLA SE TROUVANT AU #MAGHREB ARABE ET A TRAVERS LE MONDE http://t.co/c7ohdsrbQd #websem14 #WHULIV #WWE2K15 #eu, #EHEL_BARIKALLA #MAGHREB #websem14 #WHULIV #WWE2K15 #eu,,22/09/2014 22:46:59
514154345214906000,seeksanusername,Question à poser à #websem14: existe-t-il d'autres #GLAMs en #FR que la #BnF qui utilisent balise &lt;meta&gt; #OpenGraphProtocol pr le #SEO ?, #websem14 #GLAMs #FR #BnF #OpenGraphProtocol #SEO ,,22/09/2014 21:48:43
514147254450393000,docifsinarbonne,RT @seeksanusername: 1er journée du #LT #websem14 organisé par @Huma_Num -&gt; (très) rapide bilan: 253 tweets ;-) http://t.co/dySwIl868l, #LT #websem14 ,@seeksanusername @Huma_Num,22/09/2014 21:20:32
514147254450393000,docifsinarbonne,RT @seeksanusername: 1er journée du #LT #websem14 organisé par @Huma_Num -&gt; (très) rapide bilan: 253 tweets ;-) http://t.co/dySwIl868l, #LT #websem14 ,@seeksanusername @Huma_Num,22/09/2014 21:20:32
514143492319507000,spouyllau,RT @seeksanusername: 1er journée du #LT #websem14 organisé par @Huma_Num -&gt; (très) rapide bilan: 253 tweets ;-) http://t.co/dySwIl868l, #LT #websem14 ,@seeksanusername @Huma_Num,22/09/2014 21:05:35
514142091795247000,Pepine,RT @seeksanusername: 1er journée du #LT #websem14 organisé par @Huma_Num -&gt; (très) rapide bilan: 253 tweets ;-) http://t.co/dySwIl868l, #LT #websem14 ,@seeksanusername @Huma_Num,22/09/2014 21:00:01
514139388285321000,michaeljeulin,"@spouyllau frbroo a priori pas pour le hub, juste un peu de frbr ""simple"" #websem14", #websem14,@spouyllau,22/09/2014 20:49:17
514138758128890000,miledboulos,#websem14,#websem14,,22/09/2014 20:46:46
514138758128890000,miledboulos,#websem14,#websem14,,22/09/2014 20:46:46
514097753904120000,seeksanusername,1er journée du #LT #websem14 organisé par @Huma_Num -&gt; (très) rapide bilan: 253 tweets ;-) http://t.co/dySwIl868l, #LT #websem14 ,@Huma_Num,22/09/2014 18:03:50
514082801600446000,spouyllau,"Fin des présentations du jour 1 de #websem14 : très riches, on voit bien les enjeux et les limites du web sem. A demain sur #websem14", #websem14 #websem14,,22/09/2014 17:04:25
514082406085980000,tgrouas,RT @LabexMed: Suivez l'ANF Web sémantique pour les SHS avec #websem14, #websem14,@LabexMed,22/09/2014 17:02:51
514079311096467000,LabexMed,Suivez l'ANF Web sémantique pour les SHS avec #websem14, #websem14,,22/09/2014 16:50:33
514076155297927000,Sascha_Foerster,RT @mingarao: @Sascha_Foerster #thatcampgoe &amp; #websem14 on est très synchro sur la question :), #thatcampgoe #websem14 ,@mingarao @Sascha_Foerster,22/09/2014 16:38:01
514073272024334000,mingarao,@Sascha_Foerster #thatcampgoe &amp; #websem14 on est très synchro sur la question :), #thatcampgoe #websem14 ,@Sascha_Foerster,22/09/2014 16:26:33
514071654356746000,spouyllau,FRBRoo au centre du futur du Hub de métadonnée de l’ABES ? #websem14, #websem14,,22/09/2014 16:20:08
514071654356746000,spouyllau,FRBRoo au centre du futur du Hub de métadonnée de l’ABES ? #websem14, #websem14,,22/09/2014 16:20:08
514071031511024000,spouyllau,"Avec les ex. de @michaeljeulin, on voit le potentiel du web sem. pour enrichir un process de gestion de données #websem14", #websem14,@michaeljeulin,22/09/2014 16:17:39
514070309679677000,spouyllau,On entame presque les ateliers de demain avec les ex. de @michaeljeulin : réalité des faits ! chaines de transformation … #websem14, #websem14,@michaeljeulin,22/09/2014 16:14:47
514070049729294000,esDOC_DG,"A suivre jusqu'à jeudi en LT ""Le Web sémantique pour les Sciences Humaines et Sociales"" #websem14 http://t.co/StNVitPnsm", #websem14 ,,22/09/2014 16:13:45
514069753405899000,mingarao,@Pepine @spouyllau c'est le réseau qui fatigue pas les twittos :) je vote pour le satellite de ce matin car là je #galère... #websem14, #galère #websem14,@Pepine @spouyllau,22/09/2014 16:12:34
514069465420808000,spouyllau,Le « hub de métadonnées » de l’ABES utilise le websem pour lier données d’éditeurs aux outils de l’ABES #websem14, #websem14,,22/09/2014 16:11:26
514069316124574000,seeksanusername,".@mickaeljeulin évoque le ""Hub de métadonnnées"" de l'#ABES: utilise une base native #RDF #websem14", #ABES #RDF #websem14,@mickaeljeulin,22/09/2014 16:10:50
514069299213107000,mingarao,#websem14 4e étape réutiliser / proposer des applis utilisant les linked data produites,#websem14 ,,22/09/2014 16:10:46
514069248931807000,esDOC_DG,RT @figoblog: Garnier &lt;=&gt; DBpédia : 90 000 termes alignés en 6 mois à temps plein  #websem14, #websem14,@figoblog,22/09/2014 16:10:34
514069215729693000,esDOC_DG,"RT @figoblog: Dans le cadre de Joconde Labs, le thésaurus Garnier a été aligné avec DBpédia de manière semi-automatique #websem14", #websem14,@figoblog,22/09/2014 16:10:26
514069183152534000,neuromancien,"le hub de métadonnées a pour but de récupérer, de transformer et d'enrichir les métadonnées #abes #websem14", #abes #websem14,,22/09/2014 16:10:18
514069078907314000,Pepine,RT @mingarao: #websem14 3e étape pouvoir rebondir d'un référentiel interne vers d'autres (ex. d'idRef vers un id d'une institution étrangèr…, #websem14 ,@mingarao,22/09/2014 16:09:54
514068880751612000,spouyllau,@Pepine C’est la chaleur #tropique #sauna #websem14, #tropique #sauna #websem14,@Pepine,22/09/2014 16:09:06
514068603977863000,spouyllau,"A l’ABES, le RDF est utilisé en interne pour améliorer la gestion des données #RDF #websem14", #RDF #websem14,,22/09/2014 16:08:00
514068433869484000,mingarao,#websem14 3e étape pouvoir rebondir d'un référentiel interne vers d'autres (ex. d'idRef vers un id d'une institution étrangère via VIAF),#websem14 ,,22/09/2014 16:07:20
514067957992137000,spouyllau,Il y a des développements autour du Sudoc tel que http://t.co/A3EuNrIFRa + @jsicot à Rennes 2 #websem14, #websem14,@jsicot,22/09/2014 16:05:26
514067630756741000,emma_morlock,#websem14 @michaeljeulin : une des manières de se rapprocher des utilisateurs : blog technique http://t.co/35xJeK1nTN,#websem14 ,@michaeljeulin,22/09/2014 16:04:08
514067588381696000,Pepine,"Les twittos #websem14 fatiguent, @spouyllau assume son rôle de GO", #websem14 ,@spouyllau,22/09/2014 16:03:58
514066658001162000,spouyllau,@michaeljeulin illustre en pratique comment on peut « jouer » avec les URIs IdRef #websem14, #websem14,@michaeljeulin,22/09/2014 16:00:16
514064428619551000,spouyllau,Structurer en RDF et donner le contexte de production de l’info = #confiance #websem14 @michaeljeulin, #confiance #websem14 ,@michaeljeulin,22/09/2014 15:51:25
514064098997592000,spouyllau,Très belle illustration des informations de « confiance » dans la présentation de @michaeljeulin #websem14 #abes 1/2, #websem14 #abes ,@michaeljeulin,22/09/2014 15:50:06
514062281064604000,sotdi,RT @seeksanusername: Auj. la #BnF réfléchit aux reversements des enrichissement réalisés par http://t.co/SBJYUT6Nhv dans le catalogue princ…, #BnF ,@seeksanusername,22/09/2014 15:42:53
514062127070712000,spouyllau,RDFa : « RDF in attributs »  = des informations encodées en RDF dans le code HTML lui-même #websem14, #websem14,,22/09/2014 15:42:16
514062015426728000,mingarao,#websem14 2e étape = relier les ressources : RDF et RDFa (RDF dans la page web) #ABES @michaeljeulin,#websem14 #ABES ,@michaeljeulin,22/09/2014 15:41:49
514061640120414000,spouyllau,"L'ABES n’utilise pas de 3store (c’est bien dommage d’ailleurs), pour des questions de perfs ? mais bientôt ? @071625348 #websem14", #websem14,@071625348,22/09/2014 15:40:20
514061278995042000,mingarao,"#websem14 #ABES 1e étape = identifier. Id unique pour chaque ressource dans chacun des 3 espaces : SUDOC, Thèses et Calame @michaeljeulin",#websem14 #ABES ,@michaeljeulin,22/09/2014 15:38:54
514061196518261000,spouyllau,Passage par une politique d'identification #adbs #websem14 http://t.co/X2SnaNtA66, #adbs #websem14 ,,22/09/2014 15:38:34
514060931027182000,seeksanusername,MT @mingarao Dernière présentation de cet après-midi avec la mise en œuvre du web sémantique à l'#ABES par @michaeljeulin #websem14, #ABES #websem14,@mingarao @michaeljeulin,22/09/2014 15:37:31
514060307552293000,Laety_pot,RT @neuromancien: la méthode agile est à différencier de la méthode à Gilles (de la Tourette) où l'itération n'est pas la même #websem14, #websem14,@neuromancien,22/09/2014 15:35:02
514060278359949000,mingarao,#websem14 dernière présentation de cet après-midi avec la mise en œuvre du web sémantique à l'#ABES,#websem14 #ABES,,22/09/2014 15:34:55
514060140623184000,spouyllau,.@michaeljeulin nous présente l’approche pragmatique et progressive de l’ABES sur le web sémantique #websem14, #websem14,@michaeljeulin,22/09/2014 15:34:22
514058546145948000,Pepine,RT @mingarao: #websem14 un pilier du web sémantique : la négociation de contenus. Répondre à la fois aux humain.e.s et aux robots pour une …, #websem14 ,@mingarao,22/09/2014 15:28:02
514058546145948000,Pepine,RT @mingarao: #websem14 un pilier du web sémantique : la négociation de contenus. Répondre à la fois aux humain.e.s et aux robots pour une …, #websem14 ,@mingarao,22/09/2014 15:28:02
514052824884597000,susatari,RT @neuromancien: la méthode agile est à différencier de la méthode à Gilles (de la Tourette) où l'itération n'est pas la même #websem14, #websem14,@neuromancien,22/09/2014 15:05:18
514052667501740000,BaO_patrimoine,RT @spouyllau: .@tgrouas propose une présentation de muséosphere cf. http://t.co/BBfU9fL0h2 qui utilise le web sémantique  #websem14, #websem14,@spouyllau @tgrouas,22/09/2014 15:04:41
514052122187661000,mingarao,#websem14 un pilier du web sémantique : la négociation de contenus. Répondre à la fois aux humain.e.s et aux robots pour une même ressource,#websem14 ,,22/09/2014 15:02:31
514051075834249000,seeksanusername,Auj. la #BnF réfléchit aux reversements des enrichissement réalisés par http://t.co/SBJYUT6Nhv dans le catalogue principale #websem14, #BnF #websem14,,22/09/2014 14:58:21
514050675958108000,spouyllau,RT @seeksanusername: Approche comparée de http://t.co/S87yU5xKY3  / http://t.co/9zEj4evPDI  par @figoblog #websem14 #ExclueMondiale ;-), #websem14 #ExclueMondiale ,@seeksanusername @figoblog,22/09/2014 14:56:46
514050381434061000,seeksanusername,Point important de http://t.co/S87yU5xKY3: montée en compétence en interne sur le logiciel #cubicWeb / déporté vers presta pr #CPV #websem14, #cubicWeb #CPV #websem14,,22/09/2014 14:55:36
514046100916171000,LaCubache,RT @neuromancien: la méthode agile est à différencier de la méthode à Gilles (de la Tourette) où l'itération n'est pas la même #websem14, #websem14,@neuromancien,22/09/2014 14:38:35
514045623432401000,neuromancien,la méthode agile est à différencier de la méthode à Gilles (de la Tourette) où l'itération n'est pas la même #websem14, #websem14,,22/09/2014 14:36:41
514045559142089000,JavaMajor,RT @spouyllau: .@tgrouas propose une présentation de muséosphere cf. http://t.co/BBfU9fL0h2 qui utilise le web sémantique  #websem14, #websem14,@spouyllau @tgrouas,22/09/2014 14:36:26
514043044904313000,mingarao,#websem14 2e présentation PM : @figoblog compare 2 projets auxquels elle a contribué : @centrepompidou virtuel et http://t.co/ynXwPkiwds,#websem14 ,@figoblog @centrepompidou,22/09/2014 14:26:27
514042555538092000,Pepine,RT @seeksanusername: Approche comparée de http://t.co/S87yU5xKY3  / http://t.co/9zEj4evPDI  par @figoblog #websem14 #ExclueMondiale ;-), #websem14 #ExclueMondiale ,@seeksanusername @figoblog,22/09/2014 14:24:30
514042420733166000,seeksanusername,Approche comparée de http://t.co/S87yU5xKY3  / http://t.co/9zEj4evPDI  par @figoblog #websem14 #ExclueMondiale ;-), #websem14 #ExclueMondiale ,@figoblog,22/09/2014 14:23:58
514042171356611000,spouyllau,@figoblog revient « on stage » pour une présentation comparé de ces projets au #cpvirtuel et data/BNF #websem14, #cpvirtuel #websem14,@figoblog,22/09/2014 14:22:58
514041731424453000,mingarao,@spouyllau @neuromancien oups hashtag #websem14 not webcam ;) ou alors vous faites sécession là en fait ?, #websem14 ,@spouyllau @neuromancien,22/09/2014 14:21:13
514041691058479000,aladubois,"RT @figoblog: Le projet ""Musées de France"" dont on a parlé 2x auj : http://t.co/Jgi5N6by4k @lespetitescases et @julien_homo #websem14", #websem14,@figoblog @lespetitescases @julien_homo,22/09/2014 14:21:04
514040944841486000,mingarao,@spouyllau oups hashtag #websem14, #websem14,@spouyllau,22/09/2014 14:18:06
514040944841486000,mingarao,@spouyllau oups hashtag #websem14, #websem14,@spouyllau,22/09/2014 14:18:06
514040711478792000,aladubois,RT @figoblog: Garnier &lt;=&gt; DBpédia : 90 000 termes alignés en 6 mois à temps plein  #websem14, #websem14,@figoblog,22/09/2014 14:17:10
514040373761819000,figoblog,Garnier &lt;=&gt; DBpédia : 90 000 termes alignés en 6 mois à temps plein  #websem14, #websem14,,22/09/2014 14:15:50
514040263153836000,seeksanusername,MT @symac :D . Intéressant de voir que #Wikidata semble prendre un autre chemin pour le #LOD que le triplestore/Endpoint #SparQL #websem14, #Wikidata #LOD #SparQL #websem14,@symac,22/09/2014 14:15:23
514040139883225000,Museologique,RT @spouyllau: .@tgrouas propose une présentation de muséosphere cf. http://t.co/BBfU9fL0h2 qui utilise le web sémantique  #websem14, #websem14,@spouyllau @tgrouas,22/09/2014 14:14:54
514039736454103000,symac,RT @shona_gon Intéressant aussi de voir que Wikidata semble prendre un autre chemin pour le LOD que le triplestore/Endpoint SparQL #websem14, #websem14,@shona_gon,22/09/2014 14:13:18
514039712013890000,seeksanusername,"@figoblog Ms toujours pas disponible, ni visible sur une plateforme tels que http://t.co/p6VCNreSvk #runninggag #websem14", #runninggag #websem14,@figoblog,22/09/2014 14:13:12
514039445457474000,JavaMajor,"RT @figoblog: Dans le cadre de Joconde Labs, le thésaurus Garnier a été aligné avec DBpédia de manière semi-automatique #websem14", #websem14,@figoblog,22/09/2014 14:12:08
514039142351921000,Pepine,"RT @figoblog: Dans le cadre de Joconde Labs, le thésaurus Garnier a été aligné avec DBpédia de manière semi-automatique #websem14", #websem14,@figoblog,22/09/2014 14:10:56
514039007005925000,figoblog,"Dans le cadre de Joconde Labs, le thésaurus Garnier a été aligné avec DBpédia de manière semi-automatique #websem14", #websem14,,22/09/2014 14:10:24
514038875397030000,Pepine,RT @spouyllau: #JocondeLab : 300000 notices illustrés / 14 langues / qui utilise les techniques du web sem. #websem14, #JocondeLab #websem14,@spouyllau,22/09/2014 14:09:52
514038833227506000,spouyllau,#JocondeLab : 300000 notices illustrés / 14 langues / qui utilise les techniques du web sem. #websem14,#JocondeLab #websem14,,22/09/2014 14:09:42
514038547821494000,figoblog,RT @spouyllau: On en vient à JocondeLab : http://t.co/X1D4qaUdly #websem14, #websem14,@spouyllau,22/09/2014 14:08:34
514038343462822000,spouyllau,On en vient à JocondeLab : http://t.co/X1D4qaUdly #websem14, #websem14,,22/09/2014 14:07:46
514037914481996000,sdjaloret,RT @symac: Pas de SPARQL sur @wikidata pr le moment mais possibilité de requêtes basiques. Mon. hist Bordeaux =&gt; http://t.co/Edr2Va1Ley #we…, #we…,@symac @wikidata,22/09/2014 14:06:03
514037692498068000,figoblog,"facteurs qui peuvent limiter la réutilisation des données : les performances, et... l'existence des données #websem14", #websem14,,22/09/2014 14:05:10
514037676396540000,spouyllau,.@seeksanusername on revoit cela en atelier demain et mercredi … #websem14, #websem14,@seeksanusername,22/09/2014 14:05:07
514037664493081000,JavaMajor,RT @spouyllau: Le web sem : c’est de la confiance entre les producteurs de données : enjeux fort pour les scientifiques ! #websem14, #websem14,@spouyllau,22/09/2014 14:05:04
514037555902575000,spouyllau,.@tgrouas propose une présentation de muséosphere cf. http://t.co/BBfU9fL0h2 qui utilise le web sémantique  #websem14, #websem14,@tgrouas,22/09/2014 14:04:38
514037515930829000,seeksanusername,Ah on évoque peut-être LE soucis du #LinkedData: la performance des requêtes pour les #SPARQLendpoint #DéjàfaitTomberDesSparql #websem14, #LinkedData #SPARQLendpoint #DéjàfaitTomberDesSparql #websem14,,22/09/2014 14:04:28
514036421125243000,BWyts,RT @neuromancien: le hda lab pour explorer le corpus de l'histoire des arts #websem14 http://t.co/vgb7cqnyJb, #websem14 ,@neuromancien,22/09/2014 14:00:07
514036418520576000,figoblog,"Le projet ""Musées de France"" dont on a parlé 2x auj : http://t.co/Jgi5N6by4k @lespetitescases et @julien_homo #websem14", #websem14,@lespetitescases @julien_homo,22/09/2014 14:00:07
514036379106689000,spouyllau,"Cette apm, à #websem14, nous observons les exp. en matière de web sémantique : #jocondeLab #cpvirtuel avec @tgrouas et @figoblog", #websem14 #jocondeLab #cpvirtuel ,@tgrouas @figoblog,22/09/2014 13:59:57
514035493714280000,spouyllau,"@semanticpedia est utilisable pour des démonstrateurs, pour des appui en prod. -&gt; wikidata ? #websem14", #websem14,@semanticpedia,22/09/2014 13:56:26
514035237190636000,spouyllau,T. Grouas : il y a peu d’experts en France du web de données de développeurs… Il faut s’y mettre ? #websem14, #websem14,,22/09/2014 13:55:25
514035102679318000,neuromancien,le hda lab pour explorer le corpus de l'histoire des arts #websem14 http://t.co/vgb7cqnyJb, #websem14 ,,22/09/2014 13:54:53
514034954880434000,spouyllau,Ho non ! ils ont osé ! des Robots CNRS avec dbpedia … grâce au web sémantique #websem14, #websem14,,22/09/2014 13:54:18
514034543779926000,spouyllau,RT @seeksanusername: J'avais zappé le #DBpedia live: moins robuste mais utile pr expérimenter http://t.co/bOxpknivS1 #websem14, #DBpedia #websem14,@seeksanusername,22/09/2014 13:52:40
514034540114088000,squintar,"RT @neuromancien: le vidéoprojecteur a la jaunisse, ambiance yellow à la Brice de Nice #websem14", #websem14,@neuromancien,22/09/2014 13:52:39
514034119932903000,lespetitescases,RT @symac: Pas de SPARQL sur @wikidata pr le moment mais possibilité de requêtes basiques. Mon. hist Bordeaux =&gt; http://t.co/Edr2Va1Ley #we…, #we…,@symac @wikidata,22/09/2014 13:50:59
514033800469574000,symac,Pas de SPARQL sur @wikidata pr le moment mais possibilité de requêtes basiques. Mon. hist Bordeaux =&gt; http://t.co/Edr2Va1Ley #websem14, #websem14,@wikidata,22/09/2014 13:49:42
514033379202068000,neuromancien,"le vidéoprojecteur a la jaunisse, ambiance yellow à la Brice de Nice #websem14", #websem14,,22/09/2014 13:48:02
514032973491208000,neuromancien,RT @seeksanusername: J'avais zappé le #DBpedia live: moins robuste mais utile pr expérimenter http://t.co/bOxpknivS1 #websem14, #DBpedia #websem14,@seeksanusername,22/09/2014 13:46:25
514032543214350000,spouyllau,"HDA-Lab [2013] une preuve de concept = démonter, prouver #websem14", #websem14,,22/09/2014 13:44:43
514032383541400000,seeksanusername,J'avais zappé le #DBpedia live: moins robuste mais utile pr expérimenter http://t.co/bOxpknivS1 #websem14, #DBpedia #websem14,,22/09/2014 13:44:05
514032198262202000,spouyllau,Où l’on reparle de confiance ! La Culture s’engage à maintenir dbpedia.fr #websem14, #websem14,,22/09/2014 13:43:20
514031556512739000,neuromancien,"un peu de requête sparql, j'espère que je serai expert  à la fin de la formation #websem14", #websem14,,22/09/2014 13:40:47
514031322663502000,spouyllau,T. Grouas montre le 1ere SPARQL endpoint en direct #risque #websem14, #risque #websem14,,22/09/2014 13:39:52
514030689122284000,spouyllau,.@semanticpedia associe wikimedia france à l’inverse de http://t.co/Ys5AhGTK0H #websem14, #websem14,@semanticpedia,22/09/2014 13:37:21
514030001805853000,spouyllau,T. Grouas nous présente @semanticpedia aux #websem14 #dglflf #culture, #websem14 #dglflf #culture,@semanticpedia,22/09/2014 13:34:37
514029657080205000,mingarao,"(...) (détenteur d'expertise culturelle) et INRIA (expertise web/linked data) 
vers @semanticpedia v.2  #websem14 http://t.co/29WhcNskty", #websem14 ,@semanticpedia,22/09/2014 13:33:15
514029399336051000,emma_morlock,"pour les #websem14 incitations aux data reuse RT @Holo_08: #RDAPlenary ""data Reuse share your experiences"" http://t.co/4RJKr9fEiK", #websem14 #RDAPlenary ,@Holo_08,22/09/2014 13:32:13
514028830261273000,sdjaloret,#websem14 #semanticpedia @semanticpedia http://t.co/eeVZbLbtpj présentation Thibault Grouas,#websem14 #semanticpedia ,@semanticpedia,22/09/2014 13:29:57
514028337644446000,mingarao,"#websem14 retour en plénière cet après-midi avec des études de cas, mises en pratique du web sémentique : @semanticpedia ; plusieurs enjeux",#websem14 ,@semanticpedia,22/09/2014 13:28:00
514028333181702000,spouyllau,Thibault Grouas nous présente le contexte du web sem. dans les projets de la #DGLFLF #semanticpedia #websem14, #DGLFLF #semanticpedia #websem14,,22/09/2014 13:27:59
514028040721277000,NicoCG70,RT @figoblog: Présentation de Thibault Grouas sur Joconde Labs et Sémanticpédia #websem14, #websem14,@figoblog,22/09/2014 13:26:49
514027401463222000,JavaMajor,"RT @seeksanusername: Créer une interopérabilité intuitive / faire tomber les silos -&gt; ""Follow your nose"" le #rêve #websem14", #rêve #websem14,@seeksanusername,22/09/2014 13:24:17
514027345993540000,RemiMathis,RT @figoblog: Présentation de Thibault Grouas sur Joconde Labs et Sémanticpédia #websem14, #websem14,@figoblog,22/09/2014 13:24:04
514027320093712000,JavaMajor,"RT @neuromancien: le web sémantique c'est les normes, le web de données c'est l'application selon @figoblog #websem14", #websem14,@neuromancien @figoblog,22/09/2014 13:23:57
514027234542502000,JavaMajor,"RT @emma_morlock: #websem14 Rendre les données interopérables : solution = ""la recette du web »: http + URIs + hypertexte + html + galaxie …", #websem14 ,@emma_morlock,22/09/2014 13:23:37
514027029898211000,sdjaloret,"#websem14 Web sémantique et technologies de la langue, intervention de Thibault Grouas (DGLFLF)",#websem14 ,,22/09/2014 13:22:48
